Anho,Mes,DC,DSB,Lon,Lat,SST,SSS,SSO,Depth,Anch,Sard,Jur,Cab,Sam,Mun,Fvol,Bagr,Pota,Vinc,Camo,Micto,Euph,Pcin,water.type,watermass,num.card.ANC,prof.card.ANC
2008,12,118.351143,84.47741473,-77.61745685,-13.22064269,20.701,35.043,NA,NA,0,0,0,0,0,0,0,0,0,1510.015656,0,0,0,NA,NA,CCW,NA,NA
2008,12,116.4828544,82.64388592,-77.60300528,-13.21117195,20.664,35.046,NA,NA,0,0,0,0,0,0,0,0,0,113.819751,0,0,0,NA,NA,CCW,NA,NA
2008,12,114.6170361,80.80971807,-77.58838199,-13.2020811,20.626,35.049,NA,NA,0,0,0,0,0,0,0,0,0,56.523233,0,0,0,NA,NA,CCW,NA,NA
2008,12,112.7360677,78.93414645,-77.57258269,-13.195,20.588,35.051,NA,NA,0,0,0,0,0,0,0,0,0,916.359371,0,0,0,NA,NA,MCS,NA,NA
2008,12,110.8552442,77.0624582,-77.55691316,-13.18766667,20.548,35.054,NA,NA,0,0,0,0,0,0,0,0,0,39.2366,0,0,0,NA,NA,MCS,NA,NA
2008,12,108.9671834,75.17891682,-77.541,-13.18066667,20.506,35.056,NA,NA,0,0,0,0,0,0,0,0,0,418.92367,0,0,0,NA,NA,MCS,NA,NA
2008,12,107.0752883,73.29112967,-77.52503132,-13.17369798,20.461,35.057,NA,NA,0,0,0,0,0,0,0,0,0,3.671807,0,0,0,NA,NA,MCS,NA,NA
2008,12,105.2056245,71.44267635,-77.50983333,-13.16566667,20.413,35.059,NA,NA,0,0,0,0,0,0,0,0,0,2329.5167,0,0,0,NA,NA,MCS,NA,NA
2008,12,103.3243707,69.58267748,-77.4945,-13.15766667,20.363,35.061,NA,NA,0,0,0,0,0,0,0,0,0,1129.843435,0,0,0,NA,NA,MCS,NA,NA
2008,12,101.4501177,67.72862051,-77.47915444,-13.14983333,20.311,35.062,NA,NA,0,0,0,0,0,0,0,0,0,232.69734,0,0,0,NA,NA,MCS,NA,NA
2008,12,99.57100688,65.86600813,-77.46361583,-13.1422825,20.258,35.062,NA,NA,0,0,0,0,0,0,0,0,0,233.681455,0,0,0,NA,NA,MCS,NA,NA
2008,12,97.6993858,64.01611522,-77.4482724,-13.1345,20.203,35.063,NA,NA,0,0,0,0,0,0,0,0,0,1756.861896,0,0,0,NA,NA,MCS,NA,NA
2008,12,95.82571238,62.18340992,-77.43343954,-13.12566667,20.145,35.063,NA,NA,0,0,0,0,0,0,0,0,0,307.768964,0,0,0,NA,NA,MCS,NA,NA
2008,12,93.9690855,60.37207322,-77.41879749,-13.11679749,20.087,35.063,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,92.09303129,58.54488756,-77.404,-13.10783333,20.027,35.062,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,90.90080658,57.53067802,-77.39828873,-13.09462207,19.982,35.062,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,89.04344354,55.65549731,-77.38174917,-13.0895825,19.926,35.06,NA,NA,0,0,0,0,0,0,0,0,0,383.467747,0,0,0,NA,NA,MCS,NA,NA
2008,12,87.19160403,53.78011535,-77.36513218,-13.08479885,19.869,35.059,NA,NA,59.139483,0,0,25.824286,0,0,0,0,0,121.225454,0,0,0,NA,NA,MCS,NA,NA
2008,12,85.34003393,51.96783382,-77.35,-13.077,19.81,35.057,NA,NA,2,0,0,16.927767,0,0,0,0,0,42.31993,0,0,0,NA,NA,MCS,NA,NA
2008,12,83.67112244,50.38916615,-77.3384011,-13.06578388,19.754,35.055,NA,NA,187.262411,0,0,88.643988,0,0,0,0,0,21.438312,0,0,0,NA,NA,MCS,NA,NA
2008,12,81.80472067,48.56317896,-77.32366667,-13.05683333,19.694,35.052,NA,NA,26.462501,0,0,25.53896,0,0,0,0,0,51.896655,0,0,0,NA,NA,MCS,NA,NA
2008,12,79.93782699,46.74105237,-77.30894516,-13.04783333,19.635,35.049,NA,NA,258.884036,0,0,39.327283,0,0,0,0,0,39.972115,0,0,0,NA,NA,CCW,NA,NA
2008,12,78.06259577,44.89186241,-77.2935,-13.04016667,19.577,35.046,NA,NA,227.293709,0,0,40.796359,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,76.18219973,43.04535027,-77.27816025,-13.03216667,19.519,35.043,NA,NA,404.58101,0,0,21.127586,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,74.30346243,41.20000326,-77.2627402,-13.0243701,19.462,35.039,NA,NA,62.105493,0,0,15.367612,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,72.44480913,39.39997038,-77.24802402,-13.01550858,19.408,35.035,NA,NA,92.268289,0,0,44.52328,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,70.58072333,37.6061921,-77.23337302,-13.00637302,19.354,35.031,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,68.73264114,35.83537049,-77.21883005,-12.99733333,19.303,35.027,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,66.86644961,34.04943805,-77.204,-12.9885,19.253,35.023,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,64.9931054,32.2401995,-77.18863769,-12.98066667,19.203,35.019,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,63.12171549,30.39340482,-77.17330249,-12.97281277,19.156,35.015,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,61.23167108,28.50383125,-77.15783333,-12.96483333,19.11,35.011,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,59.35293882,26.62623116,-77.14254047,-12.95670713,19.066,35.006,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,57.46818782,24.74277124,-77.12699784,-12.949,19.024,35.003,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,55.58964824,22.8677796,-77.11186302,-12.9405,18.985,34.999,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,53.74549452,21.01383634,-77.09770869,-12.9305,18.949,34.995,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,51.90076456,19.13782109,-77.08328694,-12.92104295,18.915,34.991,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,50.01904543,17.24108682,-77.06801752,-12.91268418,18.881,34.988,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,48.15395411,15.36154467,-77.052831,-12.9045,18.85,34.985,NA,NA,99.888838,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,46.26934969,13.46024822,-77.0375,-12.89616667,18.82,34.982,NA,NA,2075.172684,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,44.37487444,11.55685229,-77.02185237,-12.88835237,18.791,34.98,NA,NA,12804.28908,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,42.50574254,9.671738185,-77.00655583,-12.88025944,18.765,34.978,NA,NA,9753.115983,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,40.63131329,7.7807631,-76.9911857,-12.8721857,18.74,34.976,NA,NA,9607.571637,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,38.92518349,6.130850057,-76.97597997,-12.86798569,18.719,34.975,NA,NA,6401.976138,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,37.05182077,4.496416816,-76.95816667,-12.86616667,18.699,34.974,NA,NA,10170.2739,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,36.96989301,4.434318978,-76.95735393,-12.86616667,18.698,34.974,NA,NA,25786.22934,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,32.62961563,-0.347848035,-76.9255,-12.83733333,18.652,34.971,NA,NA,8092.286964,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,30.80526412,-2.20569218,-76.91090155,-12.82802729,18.635,34.97,NA,NA,21202.90886,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,28.96259252,-4.075586052,-76.89554715,-12.82033333,18.619,34.97,NA,NA,113.262661,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,27.12996707,-5.960275021,-76.8805,-12.8118119,18.604,34.97,NA,NA,6.483288,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,25.32599177,-7.823952027,-76.86562927,-12.80337756,18.59,34.97,NA,NA,43.576334,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,23.55876662,-9.68755779,-76.8512148,-12.79416667,18.575,34.971,NA,NA,235.29131,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,21.78511282,-11.55933222,-76.8365,-12.78533333,18.561,34.971,NA,NA,1766.613452,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,19.92477995,-13.42415702,-76.82145042,-12.77713912,18.549,34.972,NA,NA,870.139586,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,18.04691764,-15.25627658,-76.8065,-12.7685,18.537,34.973,NA,NA,549.07545,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,16.22385401,-17.02629507,-76.79283333,-12.75833333,18.522,34.974,NA,NA,760.730258,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,14.37371223,-18.85384762,-76.77854944,-12.7487161,18.508,34.975,NA,NA,967.11405,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,12.49956063,-20.72519519,-76.76295115,-12.74140571,18.498,34.976,NA,NA,1479.800715,0,0,0,0,126.498939,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,10.62043669,-22.60374625,-76.74704962,-12.73466667,18.49,34.977,NA,NA,1628.99774,0,0,0,0,815.171986,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,8.748412255,-24.47483467,-76.73133333,-12.72766667,18.483,34.978,NA,NA,552.67383,0,0,0,0,660.193802,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,6.875075866,-26.34802539,-76.71578417,-12.72023033,18.475,34.98,NA,NA,529.312621,0,0,0,0,122.129467,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,5.007807164,-28.22211868,-76.70050219,-12.71216886,18.465,34.981,NA,NA,142.069177,0,0,0,0,2.083243,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,3.297201964,-30.01611215,-76.6869816,-12.702,18.45,34.982,NA,NA,128.63638,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,3.045845202,-30.26762762,-76.67977991,-12.71304702,18.48,34.983,NA,NA,16.873885,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,4.010598721,-29.89778761,-76.67600225,-12.72966442,18.519,34.984,NA,NA,12.430385,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,3.384842415,-29.57589614,-76.67116667,-12.74594828,18.558,34.985,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,3.67570507,-29.12110991,-76.66800176,-12.76266314,18.595,34.986,NA,NA,12.985904,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,4.741385387,-28.81877935,-76.6645,-12.77935092,18.63,34.987,NA,NA,25.567016,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,5.957194926,-27.64988697,-76.66154352,-12.79623179,18.664,34.988,NA,NA,103.891044,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,6.114475534,-26.80020846,-76.65367929,-12.81099495,18.697,34.989,NA,NA,298.246838,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,6.553623028,-26.26755499,-76.64383333,-12.82488647,18.729,34.99,NA,NA,269.712361,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,7.450466595,-25.7560116,-76.63477944,-12.83933333,18.76,34.991,NA,NA,302.929554,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,7.986551443,-25.32423429,-76.62549008,-12.85351983,18.79,34.992,NA,NA,170.12156,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,8.027087576,-24.94598475,-76.6157201,-12.86761323,18.819,34.993,NA,NA,302.322013,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,8.410887154,-24.77069098,-76.60550971,-12.88132362,18.847,34.994,NA,NA,54.76145,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,8.967827784,-24.41937422,-76.59783333,-12.8965,18.872,34.994,NA,NA,35.574223,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,8.228393917,-24.12237145,-76.58948475,-12.91134858,18.895,34.994,NA,NA,62.612711,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,7.487048358,-23.86678975,-76.58137086,-12.92642494,18.917,34.994,NA,NA,2346.528927,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,6.308619639,-23.62029297,-76.5745,-12.94189607,18.936,34.994,NA,NA,1767.588787,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,7.464822841,-21.99599588,-76.58593177,-12.95204922,18.929,34.994,NA,NA,635.583443,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,9.089561081,-20.12048642,-76.6005,-12.96133333,18.915,34.993,NA,NA,1833.030378,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,10.52700646,-18.40678041,-76.61183333,-12.97383333,18.905,34.992,NA,NA,10661.43923,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,11.83286413,-16.94290128,-76.6199118,-12.98880881,18.897,34.991,NA,NA,15360.70022,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,13.65515135,-15.07613004,-76.6343471,-12.998,18.878,34.991,NA,NA,6962.818408,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,15.54610351,-13.20388661,-76.65029991,-13.00496658,18.856,34.99,NA,NA,2146.387515,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,17.39676788,-11.34477361,-76.66566667,-13.01266667,18.833,34.989,NA,NA,345.09235,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,19.26156522,-9.456697205,-76.68083333,-13.02116667,18.81,34.989,NA,NA,7.86225,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,21.13639198,-7.573738761,-76.69612614,-13.0294696,18.787,34.988,NA,NA,110.052475,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,22.99980925,-5.703450193,-76.71117942,-13.038,18.763,34.988,NA,NA,104.842502,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,24.88271996,-3.848828947,-76.72653449,-13.04620115,18.74,34.988,NA,NA,14.632348,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,26.76236229,-2.071978511,-76.74183333,-13.05441637,18.717,34.987,NA,NA,65.592122,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,28.64644713,0.919254303,-76.757,-13.063,18.695,34.988,NA,NA,107.305503,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,30.52654973,2.143373734,-76.77214656,-13.0715,18.675,34.988,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,32.40291461,3.960301504,-76.78784393,-13.07883333,18.656,34.988,NA,NA,17.058052,0,0,0,0,58.104205,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,34.2753225,5.816864733,-76.80354995,-13.08604281,18.641,34.989,NA,NA,42.084193,0,0,0,0,267.733628,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,36.14744717,7.683873681,-76.81931566,-13.0930745,18.628,34.99,NA,NA,13374.02492,0,0,0,0,600.66701,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,38.01513038,9.549854318,-76.83448865,-13.10148865,18.617,34.991,NA,NA,400.229218,0,0,0,0,436.209413,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,39.88897534,11.42589162,-76.85,-13.10916667,18.61,34.992,NA,NA,11.583809,0,0,0,0,2890.476698,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,41.65052402,13.27546081,-76.86433333,-13.11883333,18.605,34.993,NA,NA,1,0,0,0,0,2181.62327,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,43.42317113,15.02926598,-76.87891406,-13.12791406,18.604,34.995,NA,NA,12.1016,0,0,0,0,209.762759,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,45.22985896,16.42207623,-76.89383333,-13.13666667,18.608,34.997,NA,NA,34.732537,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,47.02725866,17.63803771,-76.90850984,-13.14575492,18.616,34.999,NA,NA,32.37899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,48.87620362,18.94054126,-76.92412848,-13.15312848,18.631,35.001,NA,NA,18.039581,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,50.7423368,20.31548361,-76.94006541,-13.15992491,18.652,35.004,NA,NA,2.534497,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,52.59784468,21.7139678,-76.95588895,-13.16672229,18.678,35.006,NA,NA,2.733026,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,54.44181685,23.06184873,-76.9717707,-13.17293737,18.71,35.009,NA,NA,81.623284,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,57.97148145,25.77884568,-77.0019708,-13.18543187,18.785,35.015,NA,NA,36.607709,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,59.82816239,27.21841697,-77.01747963,-13.19315648,18.831,35.018,NA,NA,16.152869,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,61.6656159,28.60373357,-77.03231512,-13.20231512,18.88,35.021,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,63.46726135,29.85472831,-77.04669263,-13.21169263,18.932,35.024,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,65.29914634,31.22780411,-77.0615253,-13.2205,18.991,35.027,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,67.15645568,32.71072814,-77.07681434,-13.22864767,19.056,35.03,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,69.0245805,34.25807628,-77.09230046,-13.2365,19.126,35.032,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,70.86616966,35.78446756,-77.10733333,-13.24485847,19.198,35.035,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,72.7284147,37.41841334,-77.123,-13.252,19.275,35.038,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,74.5824635,39.06332767,-77.13857311,-13.25916667,19.355,35.04,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,76.44443698,40.7079748,-77.15398018,-13.26698018,19.437,35.043,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,78.29947992,42.36813143,-77.16935225,-13.27468558,19.521,35.045,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,80.14135555,43.98364464,-77.18412108,-13.28362108,19.605,35.047,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,81.96986671,45.59913608,-77.19869653,-13.29267227,19.69,35.048,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,83.83213423,47.29138862,-77.21404802,-13.30054802,19.778,35.049,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,85.71363972,48.98624639,-77.22966667,-13.30821413,19.865,35.05,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,87.58857837,50.71544654,-77.24549796,-13.31516667,19.952,35.051,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,89.45221774,52.43997952,-77.26118892,-13.32218892,20.037,35.052,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,91.25203724,54.00005831,-77.27509026,-13.33210531,20.119,35.052,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,93.06107518,55.58094487,-77.289,-13.34216667,20.199,35.052,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,94.89630182,57.18088298,-77.3040459,-13.3500459,20.277,35.051,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,96.76231413,58.73859876,-77.31957006,-13.3575,20.353,35.05,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MCS,NA,NA
2008,12,98.61187459,60.23769778,-77.3344948,-13.366,20.426,35.049,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,100.4623068,61.79999971,-77.34975111,-13.3737117,20.495,35.048,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,102.3240638,63.40818178,-77.36526106,-13.38108259,20.561,35.047,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,104.1812895,64.99685906,-77.38049477,-13.389,20.622,35.045,NA,NA,0,0,0,0,0,0,0,0,0,0,0,9569.720223,0,NA,NA,CCW,NA,NA
2008,12,106.0310413,66.55387817,-77.39533333,-13.39766667,20.679,35.043,NA,NA,0,0,0,0,0,0,0,0,0,0,0,33376.32797,0,NA,NA,CCW,NA,NA
2008,12,107.8503957,68.09201211,-77.40985252,-13.40635252,20.731,35.041,NA,NA,0,0,0,0,0,0,0,0,0,0,0,38497.48982,0,NA,NA,CCW,NA,NA
2008,12,109.7049058,69.69573219,-77.42483995,-13.41475331,20.779,35.039,NA,NA,0,0,0,0,0,0,0,0,0,0,0,41388.86455,0,NA,NA,CCW,NA,NA
2008,12,111.5508519,71.40261605,-77.44066593,-13.421,20.822,35.037,NA,NA,0,0,0,0,0,0,0,0,0,0,0,74604.06641,0,NA,NA,CCW,NA,NA
2008,12,113.4031403,73.03398115,-77.45571006,-13.42921006,20.861,35.035,NA,NA,0,0,0,0,0,0,0,0,0,0,0,67914.24806,0,NA,NA,CCW,NA,NA
2008,12,115.2618291,74.64999983,-77.4704935,-13.43816017,20.896,35.033,NA,NA,0,0,0,0,0,0,0,0,0,0,0,73960.21735,0,NA,NA,CCW,NA,NA
2008,12,117.1330126,76.27490199,-77.48525804,-13.4474247,20.927,35.03,NA,NA,0,0,0,0,0,0,0,0,0,0,0,36937.94219,0,NA,NA,CCW,NA,NA
2008,12,119.0001881,77.92214342,-77.50049853,-13.4555,20.953,35.028,NA,NA,0,0,0,0,0,0,0,0,0,0,0,185471.6695,0,NA,NA,CCW,NA,NA
2008,12,120.8679455,79.53210307,-77.51528239,-13.46461572,20.976,35.026,NA,NA,0,0,0,0,0,0,0,0,0,0,0,11006.75129,0,NA,NA,CCW,NA,NA
2008,12,122.7248332,81.12961031,-77.52983108,-13.47399775,20.994,35.024,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,124.5899895,82.78582241,-77.54485022,-13.4825,21.008,35.022,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,126.479124,84.58429276,-77.56123217,-13.4885,21.02,35.02,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,128.3661277,86.39130596,-77.57766667,-13.49433333,21.029,35.019,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,130.2271895,88.13052459,-77.59337449,-13.50120782,21.035,35.017,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,132.0958504,89.82512491,-77.60851966,-13.50951179,21.038,35.016,NA,NA,0,0,0,0,0,0,0,0,0,0,0,7713.135554,0,NA,NA,CCW,NA,NA
2008,12,133.9804282,91.56296775,-77.62404042,-13.51733333,21.04,35.015,NA,NA,0,0,0,0,0,0,0,0,0,0,0,8851.609641,0,NA,NA,CCW,NA,NA
2008,12,135.8522436,93.26742375,-77.63913843,-13.5258051,21.04,35.014,NA,NA,0,0,0,0,0,0,0,0,0,0,0,16625.33224,0,NA,NA,CCW,NA,NA
2008,12,137.733923,95.02238754,-77.65473139,-13.53339806,21.039,35.013,NA,NA,0,0,0,0,0,0,0,0,0,0,0,9287.066243,0,NA,NA,CCW,NA,NA
2008,12,139.6101284,96.72627914,-77.66966212,-13.54232878,21.036,35.013,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,141.486937,98.49545365,-77.68532063,-13.54966667,21.033,35.013,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,143.3637208,100.2684891,-77.70097914,-13.55700456,21.03,35.013,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
2008,12,143.500921,99.76479036,-77.69386997,-13.57530586,21.019,35.014,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CCW,NA,NA
